Date,Price,Open,High,Low,Vol.,Change %,Swing (Day),Swing Ratio (Day),3 M High,3 M Low,Swing Ratio (M),Log Swing Ratio (M),YR HIGH,YR Low,Swing Ratio (YR),Swing Ratio (YR) log,LN(Price,,,,,,,,,,,,
11/8/2017,"7,444.40","7,102.20","7,869.10","7,027.00",220.22K,4.81%,842.1,0.115779632,7869.1,2979.9,1.011727242,0.005063444,7869.1,685,3.07540944,0.487902943,8.915217351,2670,7.889833751,3.8718297,,,,,,,,,
11/9/2017,"7,129.60","7,444.40","7,457.10","7,040.80",126.77K,-4.23%,416.3,0.057129134,7869.1,2979.9,1.003707322,0.001607092,7869.1,685,3.052467779,0.484651088,8.872010411,2671,7.890208213,3.853065165,,,,,,,,,
11/10/2017,"6,565.80","7,129.60","7,319.00","6,406.00",222.00K,-7.91%,913,0.133329439,7869.1,2979.9,0.997576723,-0.001053693,7869.1,685,3.031817126,0.481703002,8.789629638,2672,7.890582535,3.81728765,,,,,,,,,
11/11/2017,"6,339.90","6,565.80","6,821.50","6,197.90",135.72K,-3.44%,623.6,0.096639469,7869.1,2979.9,0.992452876,-0.003290105,7869.1,685,3.012226864,0.478887677,8.754618274,2673,7.890956716,3.802082408,,,,,,,,,
11/12/2017,"5,878.10","6,339.90","6,490.50","5,493.60",269.83K,-7.28%,996.9,0.163185464,7869.1,2979.9,0.988994984,-0.004805911,7869.1,685,2.994429887,0.476314149,8.678988859,2674,7.891330758,3.76923697,,,,,,,,,
11/13/2017,"6,522.50","5,878.10","6,760.10","5,828.30",178.34K,10.96%,931.8,0.150283051,7869.1,2979.9,0.983775005,-0.007104216,7869.1,696.1,2.970062004,0.472765516,8.783013017,2675,7.891704659,3.814414088,,,,,,,,,
11/14/2017,"6,597.10","6,522.50","6,728.60","6,419.20",96.50K,1.14%,309.4,0.047166072,7869.1,2979.9,0.978938804,-0.009244456,7869.1,697.9,2.949599979,0.469763122,8.794385438,2676,7.892078421,3.819353067,,,,,,,,,
11/15/2017,"7,283.20","6,597.10","7,330.10","6,596.90",131.12K,10.40%,733.2,0.105646132,7869.1,2979.9,0.972439288,-0.012137503,7869.1,708.1,2.923751351,0.465940436,8.893325605,2677,7.892452044,3.862322236,,,,,,,,,
11/16/2017,"7,853.70","7,283.00","7,964.60","7,119.20",133.94K,7.83%,845.4,0.111702022,7964.6,2979.9,0.983288676,-0.007318963,7964.6,712.8,2.937450525,0.467970561,8.968740037,2678,7.892825526,3.895074308,,,,,,,,,
11/17/2017,"7,700.00","7,853.70","8,000.20","7,534.70",117.35K,-1.96%,465.5,0.05985714,8000.2,2979.9,0.982666264,-0.007593954,8000.2,712.8,2.929237344,0.466754562,8.948975608,2679,7.89319887,3.886490725,,,,,,,,,
11/18/2017,"7,780.90","7,700.00","7,857.50","7,458.90",74.38K,1.05%,398.6,0.051495714,8000.2,2979.9,0.974791769,-0.011088147,8000.2,712.8,2.906721475,0.463403419,8.959427292,2680,7.893572074,3.891029834,,,,,,,,,
11/19/2017,"8,042.60","7,781.00","8,100.90","7,675.40",68.62K,3.36%,425.5,0.053780429,8100.9,2979.9,0.985758064,-0.006229661,8100.9,712.8,2.923582012,0.465915281,8.992507693,2681,7.893945138,3.90539647,,,,,,,,,
11/20/2017,"8,244.70","8,042.60","8,294.10","7,947.30",75.70K,2.51%,346.8,0.042585327,8294.1,2979.9,1.013937136,0.00601103,8294.1,725.6,2.970761177,0.47286774,9.017325849,2682,7.894318064,3.916174858,,,,,,,,,
11/21/2017,"8,100.00","8,245.90","8,368.40","7,819.10",115.45K,-1.76%,549.3,0.067209514,8368.4,2979.9,1.019556505,0.0084113,8368.4,725.6,2.976355572,0.473684813,8.999619341,2683,7.89469085,3.908485019,,,,,,,,,
11/22/2017,"8,234.50","8,099.90","8,304.40","8,091.60",65.81K,1.66%,212.8,0.026055441,8368.4,2979.9,1.011231105,0.00485042,8368.4,725.6,2.952773983,0.470230206,9.016087924,2684,7.895063498,3.915637234,,,,,,,,,
11/23/2017,"8,013.40","8,234.50","8,266.50","8,012.40",68.01K,-2.69%,254.1,0.031277888,8368.4,2979.9,1.003594992,0.001558485,8368.4,725.6,2.930218268,0.466899972,8.988870419,2685,7.895436007,3.903816822,,,,,,,,,
11/24/2017,"8,200.80","8,013.40","8,332.90","7,900.20",73.00K,2.34%,432.7,0.053372969,8368.4,2979.9,0.995665361,-0.001886602,8368.4,725.6,2.907418988,0.463507622,9.011986989,2686,7.895808377,3.913856221,,,,,,,,,
11/25/2017,"8,754.70","8,203.50","8,762.00","8,153.70",84.67K,6.75%,608.3,0.071741105,8762,2979.9,1.058809095,0.024817663,8762,725.6,3.031825482,0.481704199,9.077345978,2687,7.896180609,3.942241269,,,,,,,,,
11/26/2017,"9,318.40","8,754.60","9,474.60","8,746.60",85.89K,6.44%,728,0.080562165,9474.6,2979.9,1.177492626,0.070958196,9474.6,727.1,3.271073063,0.514690245,9.139746219,2688,7.896552702,3.969341349,,,,,,,,,
11/27/2017,"9,733.20","9,318.40","9,733.60","9,316.80",106.90K,4.45%,416.8,0.043754855,9733.6,2979.9,1.211911015,0.083470733,9733.6,727.7,3.336918975,0.523345661,9.183298001,2689,7.896924656,3.988255647,,,,,,,,,
11/28/2017,"9,906.00","9,732.60","9,969.60","9,638.20",87.76K,1.78%,331.4,0.03374986,9969.6,2979.9,1.24108799,0.093802573,9969.6,727.8,3.392734349,0.530549856,9.200895913,2690,7.897296473,3.995898324,,,,,,,,,
11/29/2017,"9,837.90","9,906.00","11,417.80","8,938.70",233.33K,-0.69%,2479.1,0.251125664,11417.8,2979.9,1.483297036,0.171228129,11417.8,730.6,3.88774806,0.589698113,9.193997553,2691,7.897668151,3.992902404,,,,,,,,,
11/30/2017,"9,946.80","9,848.00","10,689.10","9,023.80",187.01K,1.11%,1665.3,0.16825631,11417.8,2979.9,1.468880361,0.166986424,11417.8,739.5,3.849200059,0.585370484,9.20500617,2692,7.898039691,3.997683386,,,,,,,,,
12/1/2017,"10,861.50","9,947.10","10,942.80","9,420.90",131.92K,9.20%,1521.9,0.146276059,11417.8,2979.9,1.451230643,0.16173644,11417.8,739.5,3.811151726,0.581056239,9.292979705,2693,7.898411093,4.035889807,,,,,,,,,
12/2/2017,"10,912.70","10,861.50","11,175.20","10,715.50",86.83K,0.47%,459.7,0.042224284,11417.8,2979.9,1.433967273,0.15653924,11417.8,739.5,3.773728011,0.576770595,9.297682528,2694,7.898782357,4.037932216,,,,,,,,,
12/3/2017,"11,246.20","10,912.70","11,851.10","10,578.40",122.13K,3.06%,1272.7,0.114870323,11851.1,2979.9,1.487995608,0.172601649,11851.1,739.5,3.887403966,0.589659673,9.327785573,2695,7.899153483,4.051005803,,,,,,,,,
12/4/2017,"11,623.90","11,244.20","11,624.60","10,917.80",93.17K,3.36%,706.8,0.061815367,11851.1,2979.9,1.468253114,0.166800931,11851.1,739.5,3.847364947,0.585163384,9.360818602,2696,7.899524472,4.065351865,,,,,,,,,
12/5/2017,"11,667.10","11,624.40","11,901.90","11,486.10",89.69K,0.37%,415.8,0.035704012,11901.9,2979.9,1.457765591,0.163687695,11901.9,739.5,3.82535373,0.5826716,9.364528194,2697,7.899895323,4.06696292,,,,,,,,,
12/6/2017,"13,749.60","11,667.10","13,843.20","11,661.80",191.58K,17.85%,2181.4,0.171650922,13843.2,2979.9,1.746064289,0.24206023,13843.2,739.5,4.436521851,0.647042625,9.528765012,2698,7.900266037,4.138290064,,,,,,,,,
12/7/2017,"16,850.30","13,750.10","16,879.30","13,401.60",297.11K,22.55%,3477.7,0.227297682,16879.3,2979.9,2.185184092,0.33948803,16879.3,739.5,5.384123607,0.731115022,9.73212374,2699,7.900636613,4.226607637,,,,,,,,,
12/8/2017,"16,047.60","16,868.00","17,294.80","13,906.10",286.76K,-4.76%,3388.7,0.205902368,17294.8,2979.9,2.205385125,0.343484441,17294.8,739.5,5.446672061,0.736131228,9.683314585,2700,7.901007052,4.205410091,,,,,,,,,
12/9/2017,"14,843.40","16,048.20","16,313.20","13,151.50",181.98K,-7.50%,3161.7,0.204696422,17294.8,2979.9,2.166090456,0.335676589,17294.8,739.5,5.37844733,0.73065692,9.605310601,2701,7.901377354,4.171533391,,,,,,,,,
12/10/2017,"15,059.60","14,840.00","15,783.20","13,031.00",201.62K,1.46%,2752.2,0.184096108,17294.8,2979.9,2.127313419,0.32783148,17294.8,739.5,5.310917595,0.725169563,9.619770941,2702,7.901747519,4.177813437,,,,,,,,,
12/11/2017,"16,732.50","15,060.50","17,399.20","15,024.60",159.73K,11.11%,2374.6,0.149378794,17399.2,2979.9,2.099244507,0.322063025,17399.2,739.5,5.270457638,0.721848327,9.725108215,2703,7.902117546,4.223560834,,,,,,,,,
12/12/2017,"17,083.90","16,733.30","17,560.70","16,254.50",132.85K,2.10%,1306.2,0.07725063,17560.7,2979.9,2.078333117,0.317715158,17560.7,739.5,5.24739085,0.719943414,9.745891779,2704,7.902487437,4.232587021,,,,,,,,,
12/13/2017,"16,286.80","17,083.90","17,268.00","15,669.90",155.41K,-4.67%,1598.1,0.095778632,17560.7,2979.9,2.036267532,0.308834837,17560.7,739.5,5.178750864,0.714225019,9.698110243,2705,7.902857191,4.211835763,,,,,,,,,
12/14/2017,"16,467.90","16,286.80","16,941.10","16,023.60",107.92K,1.11%,917.5,0.056022494,17560.7,3485.8,1.927470596,0.284987761,17560.7,739.5,5.111103397,0.708514667,9.70916831,2706,7.903226809,4.216638221,,,,,,,,,
12/15/2017,"17,604.80","16,467.90","17,987.00","16,442.20",153.65K,6.90%,1544.8,0.0906767,17987,3485.8,1.94470144,0.288852936,17987,739.5,5.168227245,0.713341601,9.775926871,2707,7.90359629,4.245631096,,,,,,,,,
12/16/2017,"19,345.50","17,594.10","19,587.70","17,318.50",112.17K,9.89%,2269.2,0.12286002,19587.7,3505.8,2.107518198,0.323771333,19587.7,739.5,5.563097179,0.745316646,9.870215113,2708,7.903965634,4.286579959,,,,,,,,,
12/17/2017,"19,065.70","19,346.60","19,870.60","18,750.90",117.41K,-1.45%,1119.7,0.058299034,19870.6,3505.8,2.098855544,0.321982549,19870.6,739.5,5.56435098,0.745414516,9.855646188,2709,7.904334842,4.280252755,,,,,,,,,
12/18/2017,"18,972.30","19,065.70","19,221.10","18,114.40",139.25K,-0.49%,1106.7,0.058189179,19870.6,3505.8,2.054745616,0.312758062,19870.6,739.5,5.484877659,0.739166945,9.8507353,2710,7.904703914,4.278119983,,,,,,,,,
12/19/2017,"17,523.70","18,971.20","19,022.00","16,812.80",174.54K,-7.64%,2209.2,0.121068971,19870.6,3505.8,2.016371574,0.304570566,19870.6,739.5,5.41371912,0.733495719,9.771309529,2711,7.905072849,4.24362581,,,,,,,,,
12/20/2017,"16,462.00","17,521.70","17,813.60","15,642.70",227.68K,-6.06%,2170.9,0.12776125,19870.6,3505.8,1.981526515,0.296999888,19870.6,739.5,5.348767674,0.728253735,9.708809974,2712,7.905441649,4.216482597,,,,,,,,,
12/21/2017,"15,632.10","16,461.10","17,301.80","14,953.00",163.74K,-5.04%,2348.8,0.146373687,19870.6,3563.2,1.943123432,0.288500389,19870.6,739.5,5.288798952,0.723357058,9.657081771,2713,7.905810313,4.194017325,,,,,,,,,
12/22/2017,"13,665.00","15,632.10","15,823.70","10,875.70",466.98K,-12.58%,4948,0.337780873,19870.6,3633.9,1.909726188,0.280971104,19870.6,739.5,5.237999097,0.719165419,9.522593098,2714,7.90617884,4.135609636,,,,,,,,,
12/23/2017,"14,396.50","13,665.00","15,493.20","13,356.10",170.17K,5.35%,2137.1,0.15231545,19870.6,3665.7,1.879630961,0.27407259,19870.6,739.5,5.185567123,0.71479626,9.5747404,2715,7.906547232,4.158256922,,,,,,,,,
12/24/2017,"13,790.00","14,396.60","14,413.70","12,166.50",182.42K,-4.21%,2247.2,0.159451654,19870.6,3858.8,1.833934862,0.263383906,19870.6,739.5,5.136366328,0.71065599,9.531698971,2716,7.906915489,4.139564266,,,,,,,,,
12/25/2017,"13,833.50","13,790.00","14,467.40","13,010.70",107.48K,0.32%,1456.7,0.10546817,19870.6,3882.1,1.808388361,0.257291703,19870.6,739.5,5.087929125,0.706541053,9.534848466,2717,7.907283609,4.140932074,,,,,,,,,
12/26/2017,"15,756.60","13,830.20","16,094.70","13,748.50",143.14K,13.90%,2346.2,0.158597753,19870.6,4030.4,1.76599346,0.246989091,19870.6,739.5,5.033436337,0.70186458,9.665014604,2718,7.907651595,4.19746251,,,,,,,,,
12/27/2017,"15,416.60","15,757.00","16,514.60","14,534.70",138.71K,-2.16%,1979.9,0.127024149,19870.6,4030.4,1.741782534,0.240993931,19870.6,739.5,4.981403696,0.697351739,9.64320013,2719,7.908019445,4.187988604,,,,,,,,,
12/28/2017,"14,398.70","15,416.30","15,505.50","13,466.10",170.37K,-6.60%,2039.4,0.136803622,19870.6,4143.4,1.708017576,0.232492335,19870.6,739.5,4.934143715,0.693211795,9.574893204,2720,7.908387159,4.158323283,,,,,,,,,
12/29/2017,"14,392.60","14,398.50","15,109.80","13,951.10",118.88K,-0.04%,1158.7,0.080490151,19870.6,4143.4,1.687588324,0.227266512,19870.6,739.5,4.88778915,0.689112463,9.574469465,2721,7.908754739,4.158139256,,,,,,,,,
12/30/2017,"12,531.50","14,392.10","14,461.50","11,962.10",182.07K,-12.93%,2499.4,0.185666107,19870.6,4143.4,1.671390541,0.22307794,19870.6,739.5,4.848514211,0.685608673,9.436000753,2722,7.909122183,4.098003058,,,,,,,,,
12/31/2017,"13,850.40","12,532.40","14,241.80","12,359.40",111.27K,10.52%,1882.4,0.142699031,19870.6,4143.4,1.652947458,0.218259049,19870.6,739.5,4.805514299,0.681739874,9.536069392,2723,7.909489493,4.141462316,,,,,,,,,
1/1/2018,"13,444.90","13,850.50","13,921.50","12,877.70",78.43K,-2.93%,1043.8,0.076481752,19870.6,4143.4,1.635508441,0.21365279,19870.6,739.5,4.76469234,0.678034863,9.506355131,2724,7.909856667,4.128557576,,,,,,,,,
1/2/2018,"14,754.10","13,444.90","15,306.10","12,934.20",137.73K,9.74%,2371.9,0.168225824,19870.6,4143.4,1.615838286,0.208397894,19870.6,739.5,4.720445717,0.673983008,9.599276289,2725,7.910223707,4.168912723,,,,,,,,,
1/3/2018,"15,156.60","14,754.10","15,435.00","14,579.70",106.54K,2.73%,855.3,0.057190236,19870.6,4296.9,1.580517736,0.198799374,19870.6,739.5,4.675803818,0.669856281,9.62619136,2726,7.910590612,4.180601789,,,,,,,,,
1/4/2018,"15,180.10","15,156.50","15,408.70","14,244.70",110.97K,0.15%,1164,0.076738989,19870.6,4319.5,1.559220973,0.192907668,19870.6,739.5,4.632239894,0.665791043,9.627740639,2727,7.910957383,4.181274633,,,,,,,,,
1/5/2018,"16,954.80","15,180.10","17,126.90","14,832.40",141.96K,11.69%,2294.5,0.142804241,19870.6,4419.4,1.527895357,0.184093611,19870.6,739.5,4.583693572,0.661215577,9.738306259,2728,7.911324019,4.229292671,,,,,,,,,
1/6/2018,"17,172.30","16,954.80","17,252.80","16,286.60",83.93K,1.28%,966.2,0.056623622,19870.6,4556.1,1.493762861,0.174281657,19870.6,739.5,4.535209706,0.656597373,9.751052899,2729,7.911690521,4.234828467,,,,,,,,,
1/7/2018,"16,228.20","17,174.50","17,184.80","15,791.10",79.01K,-5.50%,1393.7,0.083448344,19870.6,4718.6,1.459796818,0.164292413,19870.6,739.5,4.490473184,0.652292107,9.694505749,2730,7.912056888,4.210270351,,,,,,,,,
1/8/2018,"14,976.20","16,228.30","16,302.90","13,902.30",142.45K,-7.71%,2400.6,0.153862424,19870.6,4718.6,1.444009987,0.159570197,19870.6,739.5,4.450192599,0.648378807,9.614217553,2731,7.912423121,4.175401631,,,,,,,,,
1/9/2018,"14,778.50","14,976.20","15,324.60","14,613.40",71.40K,-1.32%,711.2,0.047804212,19870.6,4815,1.419856663,0.152244504,19870.6,739.5,4.411176021,0.644554388,9.600928701,2732,7.912789221,4.169630356,,,,,,,,,
1/10/2018,"15,043.00","14,778.50","15,045.40","13,613.10",87.07K,1.79%,1432.3,0.096058213,19870.6,5114.9,1.377699884,0.139154622,19870.6,739.5,4.372126055,0.640692675,9.618668046,2733,7.913155186,4.177334456,,,,,,,,,
1/11/2018,"13,535.40","15,046.70","15,109.10","13,048.30",167.81K,-10.02%,2060.8,0.144202141,19870.6,5114.9,1.366503298,0.135610684,19870.6,739.5,4.337499484,0.637239436,9.513063755,2734,7.913521017,4.131471095,,,,,,,,,
1/12/2018,"13,886.70","13,529.20","14,176.40","13,410.00",82.37K,2.60%,766.4,0.055909162,19870.6,5114.9,1.355260513,0.132022785,19870.6,771,4.295466772,0.633010364,9.538686827,2735,7.913886715,4.142599053,,,,,,,,,
1/13/2018,"14,292.20","13,896.00","14,640.70","13,888.20",61.14K,2.92%,752.5,0.053391135,19870.6,5114.9,1.343464046,0.128226048,19870.6,808.3,4.251796372,0.628572457,9.567469213,2736,7.914252279,4.155099085,,,,,,,,,
1/14/2018,"13,695.20","14,291.90","14,446.10","13,094.70",85.12K,-4.18%,1351.4,0.096573064,19870.6,5114.9,1.332764305,0.124753353,19870.6,808.6,4.218537438,0.625161908,9.524800685,2737,7.914617709,4.136568379,,,,,,,,,
1/15/2018,"13,697.50","13,695.50","14,396.60","13,475.40",73.27K,0.02%,921.2,0.067258059,19870.6,5114.9,1.322019098,0.121237729,19870.6,817.7,4.183859597,0.621577102,9.524968613,2738,7.914983006,4.136641309,,,,,,,,,
1/16/2018,"11,362.00","13,704.40","13,711.00","10,050.70",317.10K,-17.05%,3660.3,0.29204832,19870.6,5375.6,1.291224435,0.111001736,19870.6,825,4.155916796,0.618666844,9.338029733,2739,7.915348169,4.055454785,,,,,,,,,
1/17/2018,"11,192.30","11,357.70","11,769.60","9,271.30",361.80K,-1.49%,2498.3,0.221578714,19870.6,5375.6,1.284241265,0.108646621,19870.6,841.5,4.126922375,0.6156263,9.322981321,2740,7.915713199,4.048919343,,,,,,,,,
1/18/2018,"11,245.40","11,202.00","12,004.70","10,660.20",242.45K,0.47%,1344.5,0.119791156,19870.6,5375.6,1.277635209,0.106406872,19870.6,841.5,4.10164139,0.612957687,9.327714435,2741,7.916078096,4.050974908,,,,,,,,,
1/19/2018,"11,580.20","11,229.60","11,973.20","10,901.50",170.74K,2.98%,1071.7,0.093968382,19870.6,5375.6,1.270698961,0.104042675,19870.6,841.5,4.075922806,0.61022595,9.357052022,2742,7.91644286,4.06371606,,,,,,,,,
1/20/2018,"12,858.90","11,579.20","13,082.20","11,567.30",143.90K,11.04%,1514.9,0.123978542,19870.6,5375.6,1.262244976,0.101143651,19870.6,841.5,4.047501056,0.607186971,9.461791458,2743,7.916807491,4.109203819,,,,,,,,,
1/21/2018,"11,594.90","12,857.10","12,860.20","11,164.50",206.96K,-9.83%,1695.7,0.138696221,19870.6,5375.6,1.255332191,0.098758666,19870.6,841.5,4.022477935,0.60449367,9.358320625,2744,7.917171989,4.064267007,,,,,,,,,
1/22/2018,"10,864.80","11,597.50","11,970.90","10,136.80",201.73K,-6.30%,1834.1,0.163304737,19870.6,5375.6,1.248900612,0.096527879,19870.6,841.5,3.999440704,0.601999262,9.293283485,2745,7.917536354,4.036021736,,,,,,,,,
1/23/2018,"10,903.20","10,869.00","11,438.00","10,056.60",188.37K,0.35%,1381.4,0.126895766,19870.6,5493.6,1.232633714,0.090834042,19870.6,841.5,3.976584564,0.599510222,9.296811603,2746,7.917900586,4.037553979,,,,,,,,,
1/24/2018,"11,452.30","10,899.40","11,549.50","10,584.50",136.06K,5.04%,965,0.0863469,19870.6,5493.6,1.22613387,0.088537889,19870.6,841.5,3.952690275,0.596892785,9.345945862,2747,7.918264686,4.058892716,,,,,,,,,
1/25/2018,"11,203.00","11,439.90","11,740.90","10,983.80",181.81K,-2.18%,757.1,0.06687306,19870.6,5493.6,1.219847445,0.086305521,19870.6,841.5,3.929636939,0.594352428,9.323936879,2748,7.918628653,4.049334336,,,,,,,,,
1/26/2018,"11,118.10","11,203.10","11,655.30","10,389.40",253.91K,-0.76%,1265.9,0.113425801,19870.6,5493.6,1.213678541,0.084103673,19870.6,841.5,3.907084128,0.591852763,9.31632969,2749,7.918992488,4.046030576,,,,,,,,,
1/27/2018,"11,467.50","11,118.00","11,621.70","10,908.40",163.49K,3.14%,713.3,0.06316442,19870.6,5493.6,1.207652301,0.081941913,19870.6,841.5,3.884034886,0.589283122,9.347272226,2750,7.919356191,4.059468749,,,,,,,,,
1/28/2018,"11,795.10","11,471.20","12,112.70","11,433.30",154.63K,2.86%,679.4,0.058402067,19870.6,5493.6,1.201294237,0.079649394,19870.6,841.5,3.860553982,0.58664963,9.37543947,2751,7.919719761,4.071701627,,,,,,,,,
1/29/2018,"11,244.80","11,794.90","11,888.10","11,119.00",137.42K,-4.67%,769.1,0.066763022,19870.6,5493.6,1.195971668,0.077720892,19870.6,841.5,3.838513832,0.58416311,9.327661079,2752,7.920083199,4.050951735,,,,,,,,,
1/30/2018,"10,166.00","11,244.50","11,277.20","9,917.70",264.72K,-9.59%,1359.5,0.126993765,19870.6,5493.6,1.192194005,0.076346934,19870.6,841.5,3.819000889,0.581949759,9.226804098,2753,7.920446505,4.007150105,,,,,,,,,
1/31/2018,"10,265.40","10,166.30","10,397.70","9,742.20",208.47K,0.98%,655.5,0.064164999,19870.6,5493.6,1.188644942,0.075052147,19870.6,841.5,3.799571838,0.57973466,9.236534296,2754,7.920809679,4.011375877,,,,,,,,,
2/1/2018,"9,181.10","10,266.20","10,303.00","8,789.20",358.40K,-10.56%,1513.8,0.15568228,19870.6,5493.6,1.186433545,0.074243417,19870.6,841.5,3.78260661,0.577791177,9.124902302,2755,7.921172722,3.962894718,,,,,,,,,
2/2/2018,"8,893.20","9,179.80","9,201.40","7,915.80",519.40K,-3.14%,1285.6,0.142267471,19870.6,5493.6,1.18477209,0.073634815,19870.6,841.5,3.766424234,0.575929236,9.093042219,2756,7.921535632,3.949058059,,,,,,,,,
2/3/2018,"9,241.10","8,894.40","9,506.90","8,249.30",248.71K,3.91%,1257.6,0.138689311,19870.6,5493.6,1.182766831,0.072899137,19870.6,841.5,3.749693559,0.573995777,9.131416205,2757,7.921898411,3.96572367,,,,,,,,,
2/4/2018,"8,222.20","9,241.50","9,382.10","7,932.10",280.94K,-11.03%,1450,0.166058739,19870.6,5493.6,1.181402909,0.072398036,19870.6,841.5,3.735194131,0.572313178,9.014593092,2758,7.922261058,3.914988037,,,,,,,,,
2/5/2018,"6,938.50","8,220.80","8,383.20","6,651.90",593.89K,-15.61%,1731.3,0.228414241,19870.6,5493.6,1.181580159,0.07246319,19870.6,841.5,3.72333557,0.570932179,8.844840892,2759,7.922623574,3.841265593,,,,,,,,,
2/6/2018,"7,701.20","6,939.30","7,896.20","5,996.60",886.88K,10.99%,1899.6,0.259499334,19870.6,5493.6,1.181303141,0.072361359,19870.6,841.5,3.710057025,0.569380585,8.94913144,2760,7.922985959,3.886558402,,,,,,,,,
2/7/2018,"7,594.70","7,693.80","8,536.50","7,196.60",445.62K,-1.38%,1339.9,0.175282075,19870.6,5493.6,1.180801753,0.072176989,19870.6,841.5,3.697131426,0.567864889,8.935205915,2761,7.923348212,3.880510623,,,,,,,,,
2/8/2018,"8,164.20","7,595.10","8,489.90","7,595.10",296.10K,7.50%,894.8,0.113558343,19870.6,5493.6,1.179081883,0.071543966,19870.6,841.5,3.683194449,0.566224647,9.007514021,2762,7.923710334,3.911913635,,,,,,,,,
2/9/2018,"8,699.80","8,163.60","8,735.60","7,784.60",233.94K,6.56%,951,0.112788643,19870.6,5493.6,1.176551782,0.070611046,19870.6,841.5,3.668175968,0.564450161,9.071055316,2763,7.924072325,3.939509269,,,,,,,,,
2/10/2018,"8,559.60","8,697.30","9,066.60","8,172.20",263.53K,-1.61%,894.4,0.103657088,19870.6,5828.3,1.146366249,0.059323391,19870.6,841.5,3.653584637,0.562719172,9.054808739,2764,7.924434185,3.93245347,,,,,,,,,
2/11/2018,"8,081.90","8,559.70","8,564.20","7,843.70",236.20K,-5.58%,720.5,0.086590232,19870.6,5996.6,1.131026974,0.053472963,19870.6,841.5,3.640040394,0.561106203,8.997382272,2765,7.924795914,3.907513472,,,,,,,,,
2/12/2018,"8,903.50","8,083.60","8,984.90","8,083.60",238.67K,10.17%,901.3,0.106115817,19870.6,5996.6,1.128669049,0.052566616,19870.6,841.5,3.625018763,0.559310259,9.094199737,2766,7.925157512,3.949560763,,,,,,,,,
2/13/2018,"8,539.20","8,906.20","8,942.70","8,378.00",195.87K,-4.09%,564.7,0.064739129,19870.6,5996.6,1.12738912,0.052073839,19870.6,841.5,3.610802252,0.557603705,9.052422606,2767,7.92551898,3.931417185,,,,,,,,,
2/14/2018,"9,476.30","8,542.60","9,500.00","8,541.60",246.88K,10.97%,958.4,0.106377193,19870.6,5996.6,1.125739898,0.051438058,19870.6,841.5,3.594976314,0.555696033,9.156549224,2768,7.925880317,3.976638801,,,,,,,,,
2/15/2018,"10,037.30","9,475.60","10,206.80","9,348.50",291.28K,5.92%,858.3,0.087972572,19870.6,5996.6,1.123372713,0.05052387,19870.6,841.5,3.57825384,0.553671146,9.214063433,2769,7.926241523,4.001616905,,,,,,,,,
2/16/2018,"10,178.70","10,031.30","10,294.30","9,707.70",206.44K,1.41%,586.6,0.05805047,19870.6,5996.6,1.120954577,0.049588015,19870.6,841.5,3.561471262,0.551629444,9.228052581,2770,7.926602599,4.007692314,,,,,,,,,
2/17/2018,"11,073.50","10,177.30","11,095.90","10,070.90",224.76K,8.79%,1025,0.096466957,19870.6,5996.6,1.117912828,0.04840794,19870.6,841.5,3.543258886,0.549402885,9.312310146,2771,7.926963545,4.04428491,,,,,,,,,
