reserve_pct,buy_tiers,sell_tiers,median_value,mean_value,std_value,cagr,max_value,min_value,percentile_25,percentile_75,median_improvement,mean_improvement,cagr_improvement,sharpe_ratio,win_rate,beat_dca_rate
40,"[(10, 20), (20, 40), (30, 60)]","[(30, 15), (50, 25), (70, 35)]",61276.80722824555,61433.571326582445,24408.065240528475,0.4220252386394119,176106.39092942706,18585.221731716916,41053.59769060897,76085.58421669282,11.022027356017047,-7.035857017558646,2.0781891127309327,-0.19049077235328388,57.199999999999996,52.400000000000006
20,"[(10, 40), (20, 60), (30, 80)]","[(30, 15), (50, 25), (70, 35)]",61274.134483896574,62256.71408881093,27253.912255854746,0.42114919076565727,189146.80659362575,14285.450775172008,40335.53888866303,79569.72297957362,11.017184846923483,-5.790239030676955,2.077313064857178,-0.14039703368704942,54.800000000000004,51.2
50,"[(10, 40), (20, 60), (30, 80)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",61207.805817061344,61112.08559019509,25939.272360707,0.39939878341981316,181500.3972390164,13540.037905083731,39354.64464299556,77510.09944516349,10.897009801960065,-7.522344215339337,2.055562657511334,-0.1916397987799791,55.60000000000001,50.0
40,"[(15, 30), (25, 50), (35, 70)]","[(20, 20), (40, 40), (60, 60)]",61183.80635364713,60970.58658765248,23708.27696338536,0.3915242659010998,143701.79684881982,15801.299125436202,43524.88022190487,73549.61266053637,10.853527296845563,-7.736467099947751,2.0476881399926206,-0.21564181767166068,58.599999999999994,48.8
30,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(20, 20), (40, 40), (60, 60)]",61143.450454840124,60519.248575463,25518.482451247557,0.3782774290238988,198322.45083282562,13930.236688945528,40681.08738142125,73174.02163713503,10.780410013096763,-8.419452812686831,2.0344413031154196,-0.2180315369876176,56.00000000000001,50.4
10,"[(10, 40), (20, 60), (30, 80)]","[(30, 15), (50, 25), (70, 35)]",61089.11888466108,60693.55713226351,25466.641979528067,0.3604320216522794,152408.27172515847,14899.049784347797,40257.107493052536,75706.82393368443,10.681971446474897,-8.155680981625247,2.0165958957438,-0.21163078343697764,56.2,50.8
30,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",61058.65065402932,62043.361843199826,26465.95870751551,0.3504190600633672,203743.81174548282,16544.965497512298,43401.70466853464,74950.81538363521,10.626768754172582,-6.113093591112272,2.006582934154888,-0.15263836565848926,57.8,52.2
50,"[(15, 30), (25, 50), (35, 70)]","[(15, 10), (30, 20), (45, 30), (60, 40)]",61051.56938298571,62117.39147647032,25729.30507844423,0.3480913260683227,167250.6474935369,15501.346390485362,41742.35382979699,76762.2600740055,10.613938825475575,-6.001068500210252,2.0042552001598435,-0.15413129259958724,59.0,50.6
40,"[(5, 15), (15, 30), (25, 45), (35, 60)]","[(30, 15), (50, 25), (70, 35)]",61049.982311844906,60365.95481142559,23857.415012193036,0.34756959921531383,160105.46369830705,16363.988057742223,40353.04056545642,73436.42819026537,10.611063351644926,-8.651424080034015,2.0037334733068346,-0.23963735013003548,56.599999999999994,50.6
30,"[(10, 40), (20, 60), (30, 80)]","[(20, 20), (40, 40), (60, 60)]",61030.0150002554,61268.35805076138,25784.103931210702,0.3410047050178777,166038.6914351486,15975.462345389129,40357.290062044536,75825.34993466703,10.574886345795731,-7.285865445595145,1.9971685791093985,-0.18673227846055296,57.8,51.6
40,"[(10, 40), (20, 60), (30, 80)]","[(20, 20), (40, 40), (60, 60)]",61029.47783937762,60625.40414387445,25119.995716632508,0.340828072415289,155324.184931328,15700.908782837625,40534.09354189488,73606.97436628476,10.573913111510773,-8.258813259636556,1.9969919465068098,-0.2172643038474705,56.39999999999999,49.6
10,"[(10, 20), (20, 40), (30, 60)]","[(25, 25), (50, 50)]",61008.67800694107,62184.66794095386,25059.01570809046,0.3339875846190665,163020.24517836698,12438.197407542611,42341.36329164577,76006.83659770011,10.536227734771574,-5.899262619019445,1.9901514587105873,-0.15556934200282915,59.0,53.0
20,"[(15, 30), (25, 50), (35, 70)]","[(20, 10), (40, 20), (60, 30)]",60985.8685629426,62060.639433828794,25373.370571473366,0.32648404619008975,203311.3989467814,13644.530376004059,42823.826581895686,76707.04758381123,10.49490132058455,-6.08694833582368,1.9826479202816105,-0.15853010465206355,56.2,52.6
30,"[(10, 20), (20, 40), (30, 60)]","[(20, 10), (40, 20), (60, 30)]",60979.86714629503,62647.506062390305,26900.212991238142,0.3245094092866774,198021.83306397765,16025.024761705472,41859.16773400015,77620.25409030844,10.484027884559397,-5.198874405054032,1.9806732833781981,-0.1277155859185493,56.99999999999999,52.400000000000006
30,"[(20, 50), (40, 100)]","[(30, 15), (50, 25), (70, 35)]",60842.958016241915,61068.97009030253,26322.41194095914,0.2794201240215122,156758.10640006926,14585.367647783558,40569.19311181554,77708.54776642373,10.235974340819297,-7.587588598991786,1.935583998113033,-0.19048833544753122,55.400000000000006,48.4
30,"[(20, 50), (40, 100)]","[(20, 10), (40, 20), (60, 30)]",60839.355533915004,61202.367701487165,24932.6443885844,0.2782325966338872,173589.08888424077,16546.215532957423,42497.57753024889,73876.39557323456,10.229447321714694,-7.385725117317256,1.934396470725408,-0.1957560035889159,58.599999999999994,50.8
