Date,Price,Open,High,Low,Change %
2006-01-10,2494.26,2495.23,2495.23,2482.85,-0.04%
2006-01-11,2502.73,2494.03,2504.09,2490.94,0.35%
2006-01-12,2486.83,2502.5,2502.5,2484.71,-0.63%
2006-01-13,2489.5,2486.6,2492.21,2480.22,0.12%
2006-01-17,2479.48,2488.56,2488.56,2471.17,-0.37%
2006-01-18,2469.58,2479.24,2479.24,2458.37,-0.39%
2006-01-19,2483.07,2469.35,2488.48,2469.35,0.56%
2006-01-20,2437.43,2482.84,2482.84,2436.27,-1.83%
2006-01-23,2441.18,2436.74,2449.68,2436.74,0.18%
2006-01-24,2446.94,2440.95,2455.83,2440.95,0.25%
2006-01-25,2442.46,2446.71,2456.37,2432.23,-0.17%
2006-01-26,2459.8,2442.23,2464.83,2442.23,0.72%
2006-01-27,2478.69,2459.57,2483.9,2459.57,0.78%
2006-01-30,2480.88,2477.99,2486.1,2477.6,0.12%
2006-01-31,2470.81,2480.65,2480.65,2464.44,-0.40%
2006-02-01,2475.21,2470.57,2476.75,2465.75,0.19%
2006-02-02,2452.39,2474.97,2474.97,2446.41,-0.91%
2006-02-03,2439.04,2452.16,2452.36,2433.25,-0.54%
2006-02-06,2440.28,2438.35,2444.14,2433.72,0.08%
2006-02-07,2420.38,2440.05,2441.59,2418.06,-0.81%
2006-02-08,2441.17,2420.15,2442.72,2420.15,0.87%
2006-02-09,2437.28,2440.94,2458.11,2435.35,-0.15%
2006-02-10,2443.22,2437.05,2448.81,2420.08,0.25%
2006-02-13,2434.62,2442.53,2442.53,2425.76,-0.32%
2006-02-14,2458.68,2434.4,2463.89,2430.35,1.00%
2006-02-15,2467.13,2458.45,2469.05,2449.97,0.35%
2006-02-16,2485.01,2466.89,2485.01,2466.89,0.73%
2006-02-17,2480.54,2484.78,2484.97,2474.56,-0.17%
2006-02-21,2471.51,2479.6,2488.66,2468.24,-0.33%
2006-02-22,2489.96,2471.28,2492.85,2471.28,0.76%
2006-02-23,2480.29,2489.73,2491.85,2475.09,-0.38%
2006-02-24,2483.14,2480.06,2488.34,2475.82,0.12%
2006-02-27,2491.48,2482.44,2498.22,2482.44,0.36%
2006-02-28,2465.45,2491.25,2491.25,2461.6,-1.04%
2006-03-01,2485.43,2465.22,2486.59,2465.22,0.82%
2006-03-02,2481.16,2485.2,2485.2,2469.8,-0.16%
2006-03-03,2477.27,2480.92,2496.71,2471.49,-0.15%
2006-03-06,2459.44,2476.57,2478.49,2454.44,-0.69%
2006-03-07,2454.59,2459.21,2459.21,2445.36,-0.19%
2006-03-08,2459.37,2454.36,2462.83,2439.94,0.20%
2006-03-09,2447.02,2459.13,2467.21,2447.02,-0.49%
2006-03-10,2464.86,2446.79,2470.25,2444.67,0.74%
2006-03-13,2468.97,2464.17,2475.32,2464.17,0.20%
2006-03-14,2494.5,2468.74,2495.66,2466.05,1.04%
2006-03-15,2504.84,2494.27,2507.53,2489.46,0.42%
2006-03-16,2509.03,2504.61,2519.02,2504.61,0.18%
2006-03-17,2512.44,2508.79,2517.44,2508.79,0.15%
2006-03-20,2507.7,2511.73,2517.11,2504.82,-0.16%
2006-03-21,2492.28,2507.46,2518.61,2489.59,-0.61%
2006-03-22,2507.03,2492.05,2508.95,2489.36,0.60%
2006-03-23,2500.46,2506.8,2506.8,2493.54,-0.25%
2006-03-24,2502.72,2500.22,2509.44,2494.84,0.10%
2006-03-27,2499.32,2502.01,2503.36,2494.52,-0.11%
2006-03-28,2482.96,2499.09,2507.92,2480.27,-0.65%
2006-03-29,2501.35,2482.73,2506.53,2482.73,0.75%
2006-03-30,2495.93,2501.11,2515.13,2489.21,-0.21%
2006-03-31,2485.33,2495.7,2501.07,2485.33,-0.42%
2006-04-03,2490.39,2500.17,2512.26,2488.27,0.23%
2006-04-04,2505.69,2490.15,2508.76,2484.2,0.62%
2006-04-05,2516.39,2505.46,2518.69,2503.35,0.44%
2006-04-06,2511.17,2516.16,2516.92,2498.51,-0.20%
2006-04-07,2485.04,2510.93,2520.71,2482.54,-1.03%
2006-04-10,2486.44,2484.33,2494.31,2479.92,0.08%
2006-04-11,2467.03,2486.21,2494.07,2460.13,-0.77%
2006-04-12,2469.68,2466.8,2475.05,2466.61,0.12%
2006-04-13,2471.36,2469.44,2477.11,2460.43,0.08%
2006-04-17,2463.15,2470.43,2476.95,2454.33,-0.29%
2006-04-18,2505.84,2462.92,2508.33,2462.92,1.74%
2006-04-19,2509.82,2505.6,2510.78,2496.22,0.17%
2006-04-20,2512.65,2509.58,2525.48,2502.88,0.12%
2006-04-21,2512.03,2512.41,2524.29,2503.02,-0.02%
2006-04-24,2505.19,2511.32,2511.32,2496.96,-0.24%
2006-04-25,2492.7,2504.95,2510.12,2487.91,-0.49%
2006-04-26,2499.55,2492.46,2510.27,2492.46,0.28%
2006-04-27,2507.55,2499.31,2517.69,2480.55,0.33%
2006-04-28,2509.03,2507.31,2519.37,2500.61,0.07%
2006-05-01,2497.99,2508.32,2520.96,2494.74,-0.41%
2006-05-02,2513.06,2497.75,2514.02,2497.75,0.61%
2006-05-03,2502.49,2512.83,2513.4,2495.03,-0.41%
2006-05-04,2510.68,2502.26,2516.23,2502.26,0.34%
2006-05-05,2536.46,2510.44,2537.8,2510.44,1.04%
2006-05-08,2533.64,2535.74,2537.46,2530.2,-0.08%
2006-05-09,2534.16,2533.4,2537.03,2529.19,0.03%
2006-05-10,2529.53,2532.97,2534.69,2519.2,-0.17%
2006-05-11,2496.98,2528.91,2528.91,2492.39,-1.28%
2006-05-12,2468.64,2496.74,2496.74,2467.11,-1.13%
2006-05-15,2474.25,2467.94,2474.82,2455.13,0.26%
2006-05-16,2469.43,2474.01,2480.51,2462.55,-0.19%
2006-05-17,2427.53,2468.43,2468.43,2421.8,-1.69%
2006-05-18,2411.06,2427.11,2436.09,2411.06,-0.67%
2006-05-19,2420.77,2410.84,2430.71,2400.33,0.41%
2006-05-22,2410.73,2420.09,2423.53,2393.35,-0.39%
2006-05-23,2400.0,2410.5,2432.66,2399.23,-0.44%
2006-05-24,2403.59,2399.77,2414.86,2378.19,0.16%
2006-05-25,2430.67,2402.98,2431.43,2402.98,1.14%
2006-05-26,2444.38,2430.06,2444.95,2429.68,0.57%
2006-05-30,2404.52,2443.08,2443.08,2404.52,-1.59%
2006-05-31,2423.95,2403.53,2423.95,2403.53,0.82%
2006-06-01,2453.49,2423.53,2453.49,2422.01,1.23%
2006-06-02,2458.03,2453.26,2462.8,2442.77,0.19%
2006-06-05,2413.66,2457.34,2457.34,2412.51,-1.78%
2006-06-06,2410.57,2413.24,2422.2,2392.83,-0.12%
2006-06-07,2395.85,2409.96,2426.93,2395.08,-0.60%
2006-06-08,2398.86,2395.43,2402.49,2355.57,0.14%
2006-06-09,2387.96,2398.64,2407.6,2383.57,-0.45%
2006-06-12,2356.97,2387.28,2392.81,2356.59,-1.27%
2006-06-13,2332.54,2356.18,2370.09,2330.25,-1.03%
2006-06-14,2344.33,2332.32,2347.19,2323.94,0.51%
2006-06-15,2394.04,2344.11,2398.61,2344.11,2.13%
2006-06-16,2384.86,2393.82,2394.01,2374.95,-0.37%
2006-06-19,2362.47,2384.19,2392.57,2356.94,-0.91%
2006-06-20,2362.25,2362.25,2379.2,2359.96,0.00%
2006-06-21,2385.07,2362.02,2396.12,2362.02,0.98%
2006-06-22,2372.27,2384.27,2384.27,2364.47,-0.53%
2006-06-23,2369.96,2372.05,2386.33,2364.05,-0.09%
2006-06-26,2380.9,2369.29,2381.47,2367.76,0.49%
2006-06-27,2358.97,2380.49,2386.01,2358.4,-0.91%
2006-06-28,2371.7,2358.37,2373.79,2355.71,0.55%
2006-06-29,2422.67,2371.28,2422.67,2371.28,2.16%
2006-06-30,2417.3,2422.44,2428.91,2417.3,-0.21%
2006-07-03,2435.65,2416.43,2436.03,2416.43,0.79%
2006-07-05,2417.5,2434.81,2434.81,2407.99,-0.73%
2006-07-06,2423.36,2416.7,2431.34,2416.7,0.25%
2006-07-07,2406.77,2423.13,2425.6,2402.21,-0.67%
2006-07-10,2409.51,2406.09,2422.44,2404.19,0.14%
2006-07-11,2419.17,2409.29,2421.26,2394.84,0.41%
2006-07-12,2392.52,2418.76,2420.47,2390.05,-1.09%
2006-07-13,2361.31,2392.3,2392.3,2359.6,-1.30%
2006-07-14,2349.5,2361.09,2361.85,2334.86,-0.49%
2006-07-17,2345.61,2348.84,2356.25,2339.91,-0.14%
2006-07-18,2349.94,2345.38,2355.64,2326.39,0.19%
2006-07-19,2393.23,2349.34,2397.02,2349.34,1.85%
2006-07-20,2372.68,2393.0,2398.32,2372.68,-0.85%
2006-07-21,2355.74,2372.45,2376.06,2352.7,-0.70%
2006-07-24,2394.19,2354.88,2397.23,2354.88,1.66%
2006-07-25,2409.15,2393.96,2415.8,2386.94,0.63%
2006-07-26,2407.97,2408.92,2418.42,2395.63,-0.04%
2006-07-27,2397.88,2407.37,2421.79,2395.41,-0.41%
2006-07-28,2426.69,2397.65,2430.3,2397.65,1.21%
2006-07-31,2422.59,2426.01,2426.39,2418.04,-0.14%
2006-08-01,2411.36,2425.78,2426.16,2401.49,-0.45%
2006-08-02,2425.55,2410.75,2434.85,2410.75,0.60%
2006-08-03,2428.74,2424.75,2435.75,2411.47,0.14%
2006-08-04,2426.8,2428.51,2452.41,2416.18,-0.07%
2006-08-07,2419.29,2425.92,2425.92,2413.98,-0.28%
2006-08-08,2410.91,2418.87,2432.33,2405.03,-0.34%
2006-08-09,2400.25,2409.92,2433.81,2397.79,-0.43%
2006-08-10,2411.02,2399.46,2412.35,2391.12,0.46%
2006-08-11,2401.13,2410.41,2410.41,2392.41,-0.40%
2006-08-14,2403.29,2400.45,2423.57,2400.45,0.12%
2006-08-15,2436.03,2403.06,2437.17,2403.06,1.37%
2006-08-16,2454.37,2435.24,2455.89,2435.24,0.76%
2006-08-17,2458.12,2454.14,2464.37,2449.03,0.16%
2006-08-18,2466.98,2457.89,2466.98,2450.5,0.37%
2006-08-21,2457.19,2466.28,2466.28,2453.41,-0.37%
2006-08-22,2459.42,2456.96,2466.43,2451.09,0.10%
2006-08-23,2448.21,2459.0,2464.31,2441.58,-0.45%
2006-08-24,2453.85,2447.98,2455.93,2444.95,0.24%
2006-08-25,2451.73,2453.24,2458.92,2446.61,-0.08%
2006-08-28,2463.71,2451.03,2469.77,2448.95,0.52%
2006-08-29,2468.21,2463.1,2469.54,2451.18,0.19%
2006-08-30,2467.98,2466.84,2472.52,2464.01,0.00%
2006-08-31,2466.8,2467.56,2471.15,2464.34,-0.04%
2006-09-01,2480.19,2466.57,2482.08,2466.57,0.55%
2006-09-05,2483.42,2479.07,2486.25,2475.1,0.17%
2006-09-06,2458.79,2482.8,2482.8,2456.9,-0.98%
2006-09-07,2446.65,2458.37,2460.26,2443.05,-0.48%
2006-09-08,2455.68,2446.42,2457.95,2446.42,0.38%
2006-09-11,2456.12,2454.99,2461.6,2439.86,0.05%
2006-09-12,2481.59,2455.89,2483.86,2455.89,1.05%
2006-09-13,2490.8,2480.6,2494.21,2477.58,0.38%
2006-09-14,2487.17,2490.38,2490.38,2481.31,-0.14%
2006-09-15,2493.74,2486.93,2502.81,2486.93,0.27%
2006-09-18,2495.49,2492.84,2502.48,2489.82,0.10%
2006-09-19,2489.78,2495.25,2496.76,2478.25,-0.22%
2006-09-20,2502.57,2489.54,2508.8,2489.54,0.52%
2006-09-21,2488.74,2501.77,2508.0,2484.02,-0.54%
2006-09-22,2482.46,2488.51,2488.51,2475.1,-0.24%
2006-09-25,2503.66,2481.76,2509.13,2475.72,0.88%
2006-09-26,2522.11,2503.23,2522.67,2501.35,0.75%
2006-09-27,2522.44,2521.49,2529.04,2516.59,0.02%
2006-09-28,2527.1,2522.2,2529.18,2516.91,0.19%
2006-09-29,2520.45,2526.87,2528.19,2520.07,-0.25%
2006-10-02,2511.25,2519.74,2524.83,2509.36,-0.34%
2006-10-03,2516.3,2511.01,2524.22,2503.09,0.21%
2006-10-04,2546.42,2515.49,2546.42,2511.16,1.21%
2006-10-05,2551.84,2545.43,2552.97,2541.66,0.22%
2006-10-06,2544.81,2551.6,2551.6,2534.63,-0.27%
2006-10-09,2546.17,2544.09,2549.94,2538.25,0.08%
2006-10-10,2551.02,2545.74,2552.52,2541.97,0.20%
2006-10-11,2544.37,2550.59,2551.91,2532.31,-0.25%
2006-10-12,2568.25,2543.94,2570.13,2543.94,0.95%
2006-10-13,2573.28,2568.01,2575.17,2563.67,0.21%
2006-10-16,2578.96,2572.56,2581.22,2570.48,0.25%
2006-10-17,2569.3,2578.72,2578.72,2555.93,-0.37%
2006-10-18,2572.83,2568.87,2585.82,2563.41,0.15%
2006-10-19,2574.47,2572.58,2576.54,2565.24,0.07%
2006-10-20,2577.24,2574.04,2577.43,2565.0,0.12%
2006-10-23,2592.32,2576.51,2593.08,2567.66,0.61%
2006-10-24,2592.83,2592.08,2593.58,2583.42,0.03%
2006-10-25,2601.62,2592.59,2604.26,2589.95,0.35%
2006-10-26,2614.36,2601.38,2615.12,2596.3,0.50%
2006-10-27,2591.91,2613.74,2613.74,2589.09,-0.85%
2006-10-30,2592.31,2591.18,2598.52,2584.03,0.04%
2006-10-31,2592.06,2592.06,2598.27,2581.34,0.00%
2006-11-01,2572.82,2591.63,2599.53,2570.0,-0.73%
2006-11-02,2571.64,2571.83,2573.71,2562.05,-0.04%
2006-11-03,2565.75,2571.4,2579.67,2559.55,-0.22%
2006-11-06,2594.17,2565.03,2597.18,2565.03,1.14%
2006-11-07,2599.57,2593.93,2609.72,2592.8,0.22%
2006-11-08,2604.77,2598.76,2610.22,2587.1,0.21%
2006-11-09,2590.62,2603.96,2610.54,2588.74,-0.53%
2006-11-10,2595.26,2590.38,2595.45,2585.3,0.19%
2006-11-13,2601.1,2593.96,2607.12,2590.58,0.25%
2006-11-14,2617.39,2600.86,2619.83,2590.9,0.64%
2006-11-15,2623.53,2616.58,2632.36,2615.08,0.24%
2006-11-16,2629.3,2623.1,2636.81,2623.1,0.23%
2006-11-17,2631.68,2629.05,2631.68,2619.09,0.10%
2006-11-20,2629.62,2630.93,2636.94,2624.55,-0.05%
2006-11-21,2633.69,2629.18,2635.0,2628.43,0.16%
2006-11-22,2639.64,2633.25,2643.02,2632.5,0.24%
2006-11-24,2629.57,2638.76,2638.76,2626.19,-0.36%
2006-11-27,2592.99,2628.82,2628.82,2592.05,-1.36%
2006-11-28,2601.75,2592.18,2604.0,2585.05,0.35%
2006-11-29,2625.52,2600.38,2628.52,2600.38,0.92%
2006-11-30,2627.33,2625.27,2638.02,2614.58,0.08%
2006-12-01,2619.77,2627.08,2630.65,2599.51,-0.28%
2006-12-04,2642.28,2619.03,2646.22,2619.03,0.89%
2006-12-05,2652.72,2642.03,2653.66,2641.47,0.40%
2006-12-06,2648.91,2651.72,2654.53,2645.35,-0.13%
2006-12-07,2638.16,2648.66,2658.78,2637.22,-0.40%
2006-12-08,2642.6,2637.91,2650.66,2631.16,0.18%
2006-12-11,2647.85,2641.85,2652.72,2639.6,0.23%
2006-12-12,2644.98,2647.6,2649.1,2632.23,-0.10%
2006-12-13,2647.72,2644.16,2654.09,2643.6,0.11%
2006-12-14,2670.52,2647.47,2673.7,2647.47,0.87%
2006-12-15,2673.26,2670.27,2681.69,2670.27,0.11%
2006-12-18,2663.89,2672.51,2681.31,2660.52,-0.32%
2006-12-19,2669.26,2663.46,2674.5,2649.41,0.21%
2006-12-20,2665.26,2669.01,2675.56,2665.26,-0.14%
2006-12-21,2655.28,2664.45,2670.44,2650.78,-0.37%
2006-12-22,2640.99,2654.65,2655.96,2640.05,-0.53%
2006-12-26,2651.41,2639.99,2653.28,2639.43,0.43%
2006-12-27,2669.68,2650.6,2671.37,2650.6,0.70%
2006-12-28,2665.5,2669.43,2670.37,2660.45,-0.15%
2006-12-29,2653.28,2665.25,2669.55,2650.28,-0.45%
2007-01-03,2648.85,2651.47,2672.78,2632.58,-0.12%
2007-01-04,2651.78,2648.6,2658.32,2632.89,0.12%
2007-01-05,2635.45,2651.53,2651.53,2628.16,-0.61%
2007-01-08,2640.5,2633.96,2644.61,2624.05,0.22%
2007-01-09,2638.94,2640.25,2645.48,2626.42,-0.05%
2007-01-10,2643.74,2638.32,2645.98,2624.12,0.19%
2007-01-11,2660.31,2643.49,2666.47,2643.49,0.64%
2007-01-12,2672.95,2660.06,2673.88,2657.81,0.48%
2007-01-16,2674.18,2671.94,2677.92,2668.02,0.08%
2007-01-17,2671.5,2673.74,2680.28,2667.77,-0.09%
2007-01-18,2663.41,2671.25,2676.29,2659.3,-0.29%
2007-01-19,2670.81,2662.97,2672.87,2660.92,0.29%
2007-01-22,2656.06,2670.06,2671.74,2651.21,-0.52%
2007-01-23,2665.14,2655.81,2671.3,2653.38,0.35%
2007-01-24,2687.47,2664.89,2687.47,2664.89,0.85%
2007-01-25,2656.99,2687.22,2688.34,2654.0,-1.12%
2007-01-26,2653.57,2656.74,2663.08,2643.86,-0.12%
2007-01-29,2649.83,2652.44,2661.58,2645.91,-0.11%
2007-01-30,2664.88,2649.58,2664.88,2649.58,0.58%
2007-01-31,2682.16,2664.44,2688.5,2657.17,0.66%
2007-02-01,2696.26,2681.34,2697.57,2681.34,0.54%
2007-02-02,2700.67,2696.01,2702.35,2693.4,0.17%
2007-02-05,2697.3,2699.72,2701.77,2691.33,-0.10%
2007-02-06,2698.91,2697.04,2703.01,2690.33,0.07%
2007-02-07,2702.38,2697.53,2707.97,2695.67,0.14%
2007-02-08,2698.96,2702.13,2703.06,2688.71,-0.12%
2007-02-09,2679.7,2698.52,2706.53,2670.94,-0.70%
2007-02-12,2670.18,2678.75,2680.8,2666.46,-0.33%
2007-02-13,2690.24,2669.56,2690.42,2669.56,0.76%
2007-02-14,2710.47,2689.24,2714.94,2689.24,0.76%
2007-02-15,2713.01,2710.03,2715.24,2706.3,0.10%
2007-02-16,2710.33,2712.75,2712.75,2703.07,-0.09%
2007-02-20,2717.13,2709.31,2718.62,2697.58,0.29%
2007-02-21,2712.96,2716.69,2716.69,2702.54,-0.14%
2007-02-22,2710.48,2712.15,2720.15,2699.5,-0.08%
2007-02-23,2700.54,2709.85,2709.85,2695.33,-0.36%
2007-02-26,2696.43,2699.41,2710.57,2689.18,-0.12%
2007-02-27,2602.42,2695.81,2695.81,2584.57,-3.48%
2007-02-28,2616.69,2601.43,2633.61,2597.9,0.56%
2007-03-01,2609.75,2616.44,2621.46,2568.27,-0.26%
2007-03-02,2579.74,2609.5,2609.87,2579.19,-1.14%
2007-03-05,2554.66,2578.83,2587.75,2554.47,-0.94%
2007-03-06,2594.02,2554.42,2598.66,2554.42,1.55%
2007-03-07,2587.45,2593.03,2604.55,2584.85,-0.24%
2007-03-08,2605.61,2587.02,2616.76,2587.02,0.71%
2007-03-09,2607.04,2605.36,2620.79,2596.81,0.06%
2007-03-12,2613.36,2606.3,2618.38,2598.12,0.27%
2007-03-13,2559.98,2612.37,2612.37,2559.42,-2.03%
2007-03-14,2576.83,2559.55,2578.5,2533.73,0.67%
2007-03-15,2586.06,2576.4,2592.38,2572.87,0.37%
2007-03-16,2575.97,2585.82,2595.47,2569.66,-0.38%
2007-03-19,2603.28,2575.25,2605.32,2575.25,1.09%
2007-03-20,2619.37,2602.85,2620.49,2600.44,0.63%
2007-03-21,2663.87,2619.13,2669.06,2617.09,1.71%
2007-03-22,2662.69,2663.61,2668.63,2654.15,-0.03%
2007-03-23,2665.41,2662.44,2670.6,2660.02,0.11%
2007-03-26,2667.25,2664.65,2667.62,2640.9,0.10%
2007-03-27,2650.49,2667.0,2667.0,2644.74,-0.62%
2007-03-28,2629.09,2649.68,2649.68,2623.34,-0.80%
2007-03-29,2638.67,2628.84,2645.54,2621.61,0.37%
2007-03-30,2635.46,2638.42,2650.85,2613.2,-0.11%
2007-04-02,2641.39,2634.53,2643.24,2626.37,0.25%
2007-04-03,2665.8,2640.77,2670.99,2640.77,0.93%
2007-04-04,2668.51,2665.55,2670.0,2660.54,0.11%
2007-04-05,2676.42,2667.33,2678.46,2663.26,0.31%
2007-04-09,2676.89,2675.41,2683.38,2674.48,0.06%
2007-04-10,2683.68,2676.64,2684.24,2675.53,0.26%
2007-04-11,2665.83,2683.06,2683.43,2660.83,-0.66%
2007-04-12,2682.06,2665.58,2682.43,2656.31,0.62%
2007-04-13,2691.07,2681.81,2691.63,2675.14,0.35%
2007-04-16,2719.39,2690.31,2719.57,2690.31,1.08%
2007-04-17,2724.68,2719.13,2729.87,2716.72,0.20%
2007-04-18,2726.28,2724.43,2733.87,2714.99,0.07%
2007-04-19,2722.69,2726.02,2729.17,2711.21,-0.12%
2007-04-20,2747.61,2722.43,2748.35,2722.43,0.92%
2007-04-23,2740.54,2746.83,2752.38,2739.25,-0.23%
2007-04-24,2739.36,2740.28,2745.65,2726.96,-0.03%
2007-04-25,2766.85,2738.91,2769.07,2738.91,1.01%
2007-04-26,2764.37,2766.41,2771.4,2758.82,-0.08%
2007-04-27,2763.93,2764.11,2769.85,2753.94,-0.01%
2007-04-30,2741.51,2763.15,2768.88,2741.32,-0.78%
2007-05-01,2748.46,2741.25,2750.31,2730.71,0.26%
2007-05-02,2765.95,2747.83,2771.87,2747.83,0.65%
2007-05-03,2777.71,2765.14,2779.38,2765.14,0.43%
2007-05-04,2783.37,2777.26,2792.05,2776.34,0.21%
2007-05-07,2789.79,2782.58,2792.56,2782.39,0.26%
2007-05-08,2786.2,2789.34,2789.34,2773.26,-0.12%
2007-05-09,2794.99,2785.2,2797.21,2778.73,0.32%
2007-05-10,2755.74,2794.17,2794.17,2755.56,-1.39%
2007-05-11,2781.9,2755.48,2782.64,2755.48,0.96%
2007-05-14,2776.31,2781.11,2790.53,2767.26,-0.17%
2007-05-15,2772.36,2775.87,2797.47,2770.88,-0.13%
2007-05-16,2795.92,2771.36,2796.1,2771.36,0.86%
2007-05-17,2793.25,2795.47,2801.19,2786.79,-0.09%
2007-05-18,2811.45,2792.81,2811.45,2792.81,0.66%
2007-05-21,2814.9,2810.66,2823.76,2810.47,0.15%
2007-05-22,2812.79,2814.64,2822.21,2808.92,-0.07%
2007-05-23,2809.21,2812.53,2827.84,2808.47,-0.12%
2007-05-24,2781.63,2808.57,2821.86,2777.39,-0.97%
2007-05-25,2796.5,2781.37,2799.64,2781.37,0.54%
2007-05-29,2799.87,2795.08,2806.7,2788.62,0.16%
2007-05-30,2821.92,2798.69,2821.92,2784.86,0.80%
2007-05-31,2822.4,2821.66,2831.62,2818.15,0.03%
2007-06-01,2832.64,2822.13,2840.57,2822.13,0.37%
2007-06-04,2837.18,2831.84,2839.58,2824.47,0.19%
2007-06-05,2821.8,2836.73,2836.73,2811.85,-0.53%
2007-06-06,2796.47,2820.8,2820.8,2790.39,-0.89%
2007-06-07,2747.01,2796.21,2796.21,2746.46,-1.76%
2007-06-08,2778.07,2746.75,2778.26,2740.67,1.14%
2007-06-11,2779.87,2777.11,2791.66,2769.18,0.09%
2007-06-12,2749.95,2779.61,2783.66,2749.95,-1.07%
2007-06-13,2791.5,2749.14,2791.5,2749.14,1.52%
2007-06-14,2804.68,2791.05,2811.13,2791.05,0.48%
2007-06-15,2822.65,2809.02,2833.33,2809.02,0.65%
2007-06-18,2818.35,2821.85,2826.45,2815.22,-0.12%
2007-06-19,2823.06,2818.09,2826.92,2808.33,0.18%
2007-06-20,2784.32,2822.79,2829.42,2783.59,-1.36%
2007-06-21,2801.36,2783.51,2802.65,2769.34,0.62%
2007-06-22,2765.03,2801.1,2801.1,2761.53,-1.29%
2007-06-25,2755.23,2764.25,2785.77,2746.04,-0.33%
2007-06-26,2746.14,2754.97,2770.43,2741.73,-0.32%
2007-06-27,2770.53,2745.33,2771.45,2729.88,0.90%
2007-06-28,2769.17,2770.27,2785.9,2764.94,-0.04%
2007-06-29,2764.49,2768.91,2790.61,2746.66,-0.16%
2007-07-02,2793.31,2766.29,2793.5,2766.29,1.07%
2007-07-03,2803.16,2792.5,2805.18,2792.5,0.36%
2007-07-05,2803.55,2802.63,2805.76,2789.4,0.03%
2007-07-06,2812.47,2802.55,2816.15,2794.28,0.33%
2007-07-09,2814.25,2811.68,2818.85,2806.35,0.09%
2007-07-10,2774.12,2813.99,2813.99,2773.94,-1.42%
2007-07-11,2789.84,2773.49,2790.76,2766.51,0.58%
2007-07-12,2842.66,2789.4,2843.03,2789.4,1.90%
2007-07-13,2851.21,2842.39,2855.98,2837.07,0.31%
2007-07-16,2844.89,2850.4,2856.65,2839.75,-0.19%
2007-07-17,2844.44,2844.63,2855.27,2841.32,-0.01%
2007-07-18,2838.3,2843.81,2843.81,2815.36,-0.21%
2007-07-19,2850.7,2837.85,2854.55,2837.85,0.45%
2007-07-20,2815.56,2850.61,2850.61,2806.57,-1.22%
2007-07-23,2828.52,2814.76,2838.8,2814.76,0.49%
2007-07-24,2772.12,2828.26,2828.26,2767.72,-1.98%
2007-07-25,2784.88,2771.86,2796.26,2758.47,0.47%
2007-07-26,2719.69,2784.62,2784.62,2687.77,-2.33%
2007-07-27,2675.96,2718.88,2730.07,2675.96,-1.60%
2007-07-30,2702.53,2675.02,2709.86,2666.59,1.02%
2007-07-31,2668.17,2702.27,2728.67,2666.15,-1.26%
2007-08-01,2687.17,2667.74,2691.93,2639.14,0.72%
2007-08-02,2698.65,2686.37,2706.35,2677.38,0.44%
2007-08-03,2626.73,2698.39,2700.23,2626.18,-2.66%
2007-08-06,2689.38,2625.8,2689.38,2615.54,2.41%
2007-08-07,2705.62,2688.95,2726.87,2667.33,0.61%
2007-08-08,2743.47,2704.45,2755.2,2704.45,1.41%
2007-08-09,2661.88,2742.66,2742.66,2661.88,-2.96%
2007-08-10,2662.54,2661.63,2677.93,2618.77,0.03%
2007-08-13,2660.51,2661.43,2685.05,2657.95,-0.05%
2007-08-14,2611.92,2660.26,2667.22,2611.37,-1.82%
2007-08-15,2575.43,2611.13,2637.86,2571.21,-1.39%
2007-08-16,2583.6,2575.0,2592.21,2509.1,0.33%
2007-08-17,2646.7,2583.36,2654.75,2583.36,2.45%
2007-08-20,2645.22,2645.95,2656.74,2617.77,-0.03%
2007-08-21,2647.89,2644.97,2662.9,2634.54,0.11%
2007-08-22,2678.75,2647.46,2680.21,2647.46,1.17%
2007-08-23,2675.57,2678.31,2693.13,2659.84,-0.11%
2007-08-24,2706.23,2674.95,2706.23,2671.66,1.16%
2007-08-27,2682.42,2705.47,2705.47,2680.96,-0.85%
2007-08-28,2619.27,2681.99,2681.99,2618.54,-2.35%
2007-08-29,2676.43,2618.29,2676.43,2618.29,2.19%
2007-08-30,2664.85,2676.0,2684.59,2653.15,-0.42%
2007-08-31,2694.58,2664.6,2708.29,2664.6,1.13%
2007-09-04,2721.7,2693.56,2734.49,2690.27,1.04%
2007-09-05,2690.2,2720.35,2720.35,2679.24,-1.15%
2007-09-06,2701.28,2689.4,2706.76,2681.0,0.42%
2007-09-07,2655.35,2701.02,2701.02,2647.31,-1.69%
2007-09-10,2651.31,2654.6,2670.49,2628.67,-0.12%
2007-09-11,2687.22,2651.06,2689.05,2651.06,1.36%
2007-09-12,2687.15,2686.24,2701.58,2676.56,0.01%
2007-09-13,2709.54,2686.71,2719.76,2686.71,0.84%
2007-09-14,2709.65,2709.28,2712.93,2689.56,0.01%
2007-09-17,2695.19,2708.88,2708.88,2686.25,-0.51%
2007-09-18,2773.6,2694.76,2773.78,2694.76,2.92%
2007-09-19,2790.12,2773.33,2807.82,2773.33,0.61%
2007-09-20,2771.25,2789.31,2790.04,2766.87,-0.67%
2007-09-21,2783.76,2770.99,2793.06,2770.99,0.46%
2007-09-24,2768.2,2782.97,2791.0,2765.46,-0.53%
2007-09-25,2767.03,2765.38,2769.03,2748.61,-0.03%
2007-09-26,2781.72,2769.32,2789.01,2769.32,0.54%
